"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.911984950E1,6.074407697E-1,6.110071018E-2,-3.385977149E-1
2.912985050E1,6.702948213E-1,-2.521623671E-2,-2.955418527E-1
2.913985250E1,7.328402400E-1,-7.085296512E-2,-2.365512252E-1
2.914985350E1,7.827878594E-1,-7.531758398E-2,-1.895629764E-1
2.915985550E1,8.228649497E-1,-4.971315339E-2,-1.631934196E-1
2.916985650E1,8.428979516E-1,-3.073506989E-3,-1.534889340E-1
2.917985750E1,8.423339128E-1,6.841159612E-2,-1.390157193E-1
2.918985950E1,8.319272399E-1,1.478812248E-1,-1.154439226E-1
2.919986050E1,8.187805414E-1,2.300421447E-1,-9.112766385E-2
2.920986150E1,8.124125004E-1,3.061201572E-1,-7.090587914E-2
2.921986350E1,8.278300762E-1,3.860762417E-1,-4.989886284E-2
2.922986450E1,8.653954268E-1,4.551161528E-1,-2.199649625E-2
2.923986550E1,9.112931490E-1,4.792752862E-1,1.333805919E-2
2.924986750E1,9.626844525E-1,4.478957951E-1,6.594987959E-2
2.925986850E1,1.012781978E0,3.980360925E-1,1.306836009E-1
2.926987050E1,1.065580726E0,3.751048744E-1,2.068528533E-1
2.927987150E1,1.134788275E0,3.918606937E-1,2.809691429E-1
2.928987250E1,1.221322775E0,3.899416625E-1,3.420467675E-1
2.929987450E1,1.335461617E0,3.002405465E-1,3.823643625E-1
2.930987550E1,1.477985978E0,1.278626025E-1,4.151590466E-1
2.931987650E1,1.632501483E0,-7.533898205E-2,4.681453109E-1
2.932987850E1,1.774397373E0,-2.605575323E-1,5.563716292E-1
2.933987950E1,1.893146157E0,-3.402890861E-1,6.715312004E-1
2.934988050E1,2.004034758E0,-2.985796928E-1,7.947172523E-1
2.935988250E1,2.112526655E0,-2.499485016E-1,9.172556400E-1
2.936988350E1,2.221515179E0,-2.382637411E-1,1.040059805E0
2.937988450E1,2.341099977E0,-2.291197777E-1,1.174484372E0
2.938988650E1,2.476394415E0,-2.028780580E-1,1.303021073E0
2.939988750E1,2.618412018E0,-1.675043553E-1,1.414101839E0
2.940988950E1,2.759393215E0,-1.184906960E-1,1.511201978E0
2.941989050E1,2.885397673E0,-8.927341551E-2,1.578080058E0
2.942989150E1,2.990666628E0,-1.122621819E-1,1.622433066E0
2.943989350E1,3.068738937E0,-2.004064173E-1,1.659065366E0
2.944989450E1,3.137466192E0,-3.368123472E-1,1.706378937E0
2.945989550E1,3.216444969E0,-4.872055650E-1,1.785251856E0
2.946989750E1,3.292733431E0,-6.576141715E-1,1.896810770E0
2.947989850E1,3.357672453E0,-7.780876160E-1,2.020026684E0
2.948989950E1,3.415972471E0,-8.425485492E-1,2.120120764E0
2.949990150E1,3.458837509E0,-8.546984792E-1,2.173960209E0
2.950990250E1,3.496457815E0,-7.954822779E-1,2.178523302E0
2.951990450E1,3.520695448E0,-6.686023474E-1,2.149967432E0
2.952990550E1,3.530429363E0,-5.012075305E-1,2.128926992E0
2.953990650E1,3.551617384E0,-2.848512232E-1,2.139710903E0
2.954990850E1,3.588126898E0,-4.729524627E-2,2.197718859E0
2.955990950E1,3.657378197E0,1.890381873E-1,2.301547527E0
2.956991050E1,3.759780169E0,5.058191419E-1,2.408661366E0
2.957991250E1,3.866170406E0,5.603913069E-1,2.506757975E0
2.958991350E1,3.964120388E0,6.715126038E-1,2.575594902E0
2.959991450E1,4.044757843E0,7.291809320E-1,2.660903931E0
2.960991650E1,4.120938778E0,7.341713905E-1,2.759750843E0
2.961991750E1,4.169147015E0,7.319518924E-1,2.843432426E0
2.962991950E1,4.176870346E0,7.708558440E-1,2.850219011E0
2.963992050E1,4.221567631E0,7.841215730E-1,2.777632236E0
2.964992150E1,4.274266720E0,7.654743195E-1,2.677174330E0
2.965992350E1,4.326666355E0,6.757862568E-1,2.604734182E0
2.966992450E1,4.409235477E0,5.623836517E-1,2.545073271E0
2.967992550E1,4.541037083E0,4.535959363E-1,2.485654116E0
2.968992750E1,4.687555790E0,4.081006348E-1,2.417827845E0
2.969992850E1,4.816323757E0,3.962887228E-1,2.339919806E0
2.970992950E1,4.932603359E0,3.774137795E-1,2.252707481E0
2.971993150E1,5.063349724E0,2.863392830E-1,2.162209749E0
2.972993250E1,5.225669384E0,1.437470317E-1,2.056929350E0
2.973993450E1,5.407813072E0,-4.166703299E-2,1.933904171E0
2.974993550E1,5.582240105E0,-2.412074953E-1,1.784804463E0
2.975993650E1,5.723365784E0,-3.920380473E-1,1.630962729E0
2.976993850E1,5.788048744E0,-4.728525877E-1,1.478603959E0
2.977993950E1,5.771864891E0,-4.862591922E-1,1.330893636E0
2.978994050E1,5.692824364E0,-4.542777836E-1,1.195472479E0
2.979994250E1,5.565756321E0,-4.108818471E-1,1.099165201E0
2.980994350E1,5.433178902E0,-3.331270218E-1,1.056845188E0
2.981994450E1,5.327167988E0,-2.289372385E-1,1.079623222E0
2.982994650E1,5.198448658E0,2.929226682E-2,1.169393063E0
2.983994750E1,5.086353302E0,2.614200413E-1,1.325184226E0
2.984994850E1,4.997577667E0,5.226542950E-1,1.521399736E0
2.985995050E1,4.935092449E0,7.277802825E-1,1.704292536E0
2.986995150E1,4.853172302E0,8.541385531E-1,1.841199994E0
2.987995350E1,4.740396500E0,8.988695145E-1,1.910135984E0
2.988995450E1,4.610377312E0,8.774734139E-1,1.897442579E0
2.989995550E1,4.481990337E0,8.642966151E-1,1.816251040E0
2.990995750E1,4.343588829E0,8.035560846E-1,1.726738214E0
2.991995850E1,4.175957203E0,6.966336370E-1,1.662087560E0
2.992995950E1,3.984393835E0,6.269038320E-1,1.620477319E0
2.993996150E1,3.761974335E0,6.056118608E-1,1.574770570E0
2.994996250E1,3.521064043E0,5.761708617E-1,1.520334482E0
2.995996350E1,3.327975750E0,4.567515850E-1,1.459627986E0
2.996996550E1,3.193282127E0,2.501175404E-1,1.399948835E0
2.997996650E1,3.082379341E0,-3.280069679E-2,1.339121938E0
2.998996850E1,2.997035980E0,-3.315431476E-1,1.287344694E0
2.999996950E1,2.919325352E0,-5.312112570E-1,1.231554151E0
3.000997050E1,2.830899954E0,-6.117702723E-1,1.154258370E0
3.001997250E1,2.716920614E0,-6.423180699E-1,1.059054136E0
3.002997350E1,2.678413630E0,-8.443858027E-1,9.976519942E-1
3.003997450E1,2.659839153E0,-1.161616445E0,1.037406921E0
3.004997650E1,2.611809015E0,-1.416607022E0,1.127698064E0
3.005997750E1,2.618596792E0,-1.499565840E0,1.198366880E0
3.006997850E1,2.561227322E0,-1.406913161E0,1.225490332E0
3.007998050E1,2.453229427E0,-1.070067525E0,1.180636644E0
3.008998150E1,2.295474768E0,-5.766370296E-1,1.049211860E0
3.009998350E1,2.111413002E0,-1.210343391E-1,8.677234054E-1
3.010998450E1,1.949080944E0,2.521243393E-1,6.831155419E-1
3.011998462E1,1.800145268E0,4.504238367E-1,5.332527757E-1
3.012998662E1,1.651728392E0,5.572960973E-1,4.418841600E-1
3.013998762E1,1.454660416E0,6.608773470E-1,3.945576549E-1
3.014998862E1,1.202327609E0,7.757156491E-1,3.604005873E-1
3.015999062E1,9.335451722E-1,8.590278625E-1,3.202584982E-1
3.016999162E1,6.715128422E-1,8.187894821E-1,2.700992823E-1
3.017999262E1,4.801084995E-1,6.466587186E-1,2.212212235E-1
3.018999462E1,3.588891029E-1,4.175603986E-1,1.798167527E-1
3.019999562E1,2.386047542E-1,2.198902071E-1,1.451692879E-1
3.020999762E1,9.379791468E-2,1.321994960E-1,1.172674894E-1
3.021999862E1,-6.631398946E-2,1.724246740E-1,8.276490867E-2
3.022999962E1,-2.171033472E-1,3.256985545E-1,3.617122024E-2
3.024000162E1,-3.635143638E-1,4.068956673E-1,-2.317919023E-2
3.025000262E1,-4.546923339E-1,4.737004638E-1,-8.919484913E-2
3.026000362E1,-5.346367359E-1,4.925327599E-1,-1.529194862E-1
3.027000562E1,-6.173911095E-1,5.074989200E-1,-2.152975202E-1
3.028000662E1,-7.194868326E-1,5.415940285E-1,-2.604404986E-1
3.029000762E1,-8.465152383E-1,6.018535495E-1,-2.846091092E-1
3.030000962E1,-1.011810541E0,6.817049384E-1,-2.984431684E-1
3.031001062E1,-1.224429846E0,7.440547347E-1,-3.067314327E-1
3.032001262E1,-1.484768152E0,7.535265088E-1,-3.183734417E-1
3.033001362E1,-1.750578642E0,7.146016359E-1,-3.281372190E-1
3.034001462E1,-1.963589787E0,6.443069577E-1,-3.493388891E-1
3.035001662E1,-2.106664896E0,5.468484759E-1,-4.102568030E-1
3.036001762E1,-2.253441095E0,4.110786617E-1,-5.005595088E-1
3.037001862E1,-2.443479300E0,2.508223951E-1,-5.822733045E-1
3.038002062E1,-2.680537224E0,9.011156857E-2,-6.075853109E-1
3.039002162E1,-2.976663351E0,-5.113591254E-2,-5.879030228E-1
3.040002262E1,-3.298442125E0,-1.792621911E-1,-5.357444882E-1
3.041002462E1,-3.560554981E0,-2.950137854E-1,-4.675134420E-1
3.042002562E1,-3.735991478E0,-3.842717409E-1,-4.639019370E-1
3.043002762E1,-3.860051394E0,-4.569006860E-1,-5.520231724E-1
3.044002862E1,-3.960602283E0,-4.992875755E-1,-6.549684405E-1
3.045002962E1,-4.060076237E0,-5.151216984E-1,-7.081477046E-1
3.046003162E1,-4.194384575E0,-4.684716463E-1,-7.076257467E-1
3.047003262E1,-4.380436420E0,-3.751403987E-1,-6.722121835E-1
3.048003362E1,-4.574789524E0,-2.940303683E-1,-6.280961633E-1
3.049003562E1,-4.762321472E0,-2.401185632E-1,-6.088685989E-1
3.050003662E1,-4.904726028E0,-2.105180621E-1,-6.218994260E-1
3.051003862E1,-4.963799953E0,-1.974536628E-1,-6.547377706E-1
3.052003963E1,-4.961716652E0,-1.317026019E-1,-7.035130858E-1
3.053004062E1,-4.900372505E0,-5.238789320E-2,-7.568632960E-1
3.054004262E1,-4.842782974E0,8.563708514E-2,-8.130863309E-1
3.055004362E1,-4.769582748E0,2.136005014E-1,-8.969275951E-1
3.056004462E1,-4.625494957E0,2.679297924E-1,-1.016527534E0
3.057004662E1,-4.376535416E0,2.342525125E-1,-1.141993999E0
3.058004763E1,-4.056977749E0,1.943287998E-1,-1.252271056E0
3.059004862E1,-3.717684746E0,2.113569528E-1,-1.409820557E0
3.060005062E1,-3.382092237E0,3.020565212E-1,-1.655700922E0
3.061005162E1,-3.120910168E0,4.822576344E-1,-1.906416297E0
3.062005362E1,-2.979993343E0,7.677652836E-1,-2.054435730E0
3.063005462E1,-2.900769234E0,1.119561315E0,-2.066416502E0
3.064005563E1,-2.796580315E0,1.390454412E0,-1.957607031E0
3.065005762E1,-2.627724409E0,1.491964936E0,-1.778531432E0
3.066005862E1,-2.411898851E0,1.451548338E0,-1.618028283E0
3.067005962E1,-2.169775009E0,1.324134588E0,-1.543819904E0
3.068006162E1,-1.931960344E0,1.164561749E0,-1.567659497E0
3.069006262E1,-1.728524566E0,1.029143691E0,-1.634066343E0
3.070006363E1,-1.574413538E0,9.512931108E-1,-1.687172651E0
3.071006562E1,-1.445248842E0,9.286639094E-1,-1.705923557E0
3.072006662E1,-1.324627876E0,9.630751014E-1,-1.703918457E0
3.073006862E1,-1.201523066E0,1.052508950E0,-1.714676499E0
3.074006962E1,-1.084290624E0,1.200112820E0,-1.752514958E0
3.075007062E1,-9.833890796E-1,1.442953706E0,-1.815749407E0
3.076007262E1,-9.238149524E-1,1.795934916E0,-1.919964552E0
3.077007362E1,-9.075604081E-1,2.208840370E0,-2.045531511E0
3.078007462E1,-9.191257358E-1,2.569936514E0,-2.180040121E0
3.079007662E1,-9.289446473E-1,2.821626663E0,-2.282414675E0
3.080007762E1,-8.826362491E-1,2.963129759E0,-2.348453999E0
3.081007962E1,-7.446831465E-1,2.979958773E0,-2.378340483E0
3.082008062E1,-5.179919004E-1,2.829414845E0,-2.383972883E0
3.083008162E1,-2.465541065E-1,2.550460339E0,-2.382245541E0
3.084008362E1,6.307512522E-2,2.131276131E0,-2.396869421E0
3.085008462E1,3.605976403E-1,1.624205589E0,-2.420150042E0
3.086008562E1,6.329053044E-1,1.026936531E0,-2.460628510E0
3.087008762E1,8.712313175E-1,5.755953789E-1,-2.546868801E0
3.088008862E1,1.065541387E0,5.545124784E-2,-2.663622379E0
3.089008962E1,1.217578888E0,-2.918073237E-1,-2.823194742E0
3.090009162E1,1.289818764E0,-5.711479187E-1,-2.968520164E0
3.091009262E1,1.316910028E0,-7.651206851E-1,-3.057964563E0
3.092009462E1,1.300977826E0,-8.657969832E-1,-3.111682653E0
3.093009562E1,1.261480093E0,-8.740916252E-1,-3.142724514E0
3.094009662E1,1.209629059E0,-8.395363092E-1,-3.158540726E0
3.095009862E1,1.169038773E0,-8.081866503E-1,-3.151216030E0
3.096009962E1,1.130973458E0,-7.382019758E-1,-3.124163628E0
3.097010062E1,1.087031007E0,-6.250918508E-1,-3.071613073E0
3.098010262E1,1.079783559E0,-5.655230284E-1,-3.037007332E0
3.099010362E1,1.054786325E0,-5.171838403E-1,-3.005714655E0
3.100010562E1,1.044213057E0,-4.567702711E-1,-3.001236200E0
3.101010662E1,1.053140521E0,-4.542596936E-1,-3.054325342E0
3.102010762E1,1.060482144E0,-5.528959632E-1,-3.149068117E0
3.103010962E1,1.044114709E0,-7.353685498E-1,-3.222837210E0
3.104011062E1,1.006594300E0,-9.585616589E-1,-3.219971657E0
3.105011162E1,9.625998735E-1,-1.167262316E0,-3.128939867E0
3.106011362E1,9.306211472E-1,-1.341428041E0,-2.975665808E0
3.107011462E1,8.761023879E-1,-1.501929402E0,-2.791586399E0
3.108011562E1,7.474442720E-1,-1.651342273E0,-2.605185032E0
3.109011762E1,5.788238645E-1,-1.767857432E0,-2.426724911E0
3.110011862E1,4.145017862E-1,-1.799572110E0,-2.279530048E0
3.111012063E1,2.478134334E-1,-1.803167462E0,-2.175633192E0
3.112012212E1,9.790810198E-2,-1.735586047E0,-2.108360291E0
3.113012312E1,-4.253835231E-2,-1.615736485E0,-2.065478325E0
3.114012512E1,-1.658941209E-1,-1.485291958E0,-2.063858986E0
3.115012612E1,-2.619639337E-1,-1.261508822E0,-2.142597675E0
3.116012712E1,-3.582670391E-1,-1.114461422E0,-2.246756315E0
3.117012912E1,-3.570960760E-1,-8.639165759E-1,-2.331064701E0
3.118013012E1,-2.950974107E-1,-6.494668722E-1,-2.385318041E0
3.119013212E1,-2.469152212E-1,-5.001631975E-1,-2.405448198E0
3.120013312E1,-2.078706175E-1,-4.994358718E-1,-2.431964636E0
3.121013412E1,-1.888226271E-1,-5.810222030E-1,-2.476089001E0
3.122013612E1,-1.966230273E-1,-7.911658883E-1,-2.467857599E0
3.123013712E1,-1.327655911E-1,-1.063037157E0,-2.390452147E0
3.124013812E1,-2.382499352E-2,-1.408287048E0,-2.280934811E0
3.125014012E1,6.338466704E-2,-1.836717010E0,-2.150985479E0
3.126014112E1,1.297330558E-1,-2.169749260E0,-2.006521225E0
3.127014312E1,1.376919597E-1,-2.361481905E0,-1.859769821E0
3.128014412E1,1.229960993E-1,-2.383061171E0,-1.737020373E0
3.129014512E1,8.692350239E-2,-2.253614426E0,-1.611728072E0
3.130014712E1,3.863799572E-2,-2.019419670E0,-1.475330830E0
3.131014812E1,1.115316059E-3,-1.727363586E0,-1.336690187E0
3.132014912E1,-2.512560971E-2,-1.394968629E0,-1.155009627E0
3.133015112E1,-4.836244881E-2,-1.032887459E0,-9.488941431E-1
3.134015212E1,-5.739003420E-2,-6.529030800E-1,-7.559603453E-1
3.135015412E1,-6.181815639E-2,-2.968127131E-1,-5.849189758E-1
3.136015512E1,-9.586773068E-2,-3.408557270E-3,-4.077908099E-1
3.137015612E1,-1.390634775E-1,1.961677521E-1,-2.208643556E-1
3.138015812E1,-1.633488387E-1,2.664038241E-1,-3.274318948E-2
3.139015912E1,-1.514433026E-1,2.153294533E-1,1.278847009E-1
3.140016012E1,-1.255395263E-1,6.855573505E-2,2.538093328E-1
3.141016212E1,-1.071957499E-1,-1.353266090E-1,3.582437634E-1
3.142016312E1,-9.170068055E-2,-3.459714949E-1,4.601653516E-1
3.143016512E1,-7.712405175E-2,-5.479564071E-1,5.602074265E-1
3.144016612E1,-6.682214886E-2,-7.292745113E-1,6.525538564E-1
3.145016712E1,-8.022857457E-2,-8.688731790E-1,7.359215617E-1
3.146016912E1,-1.219017208E-1,-9.638564587E-1,8.202111721E-1
3.147017012E1,-1.757284254E-1,-1.016220212E0,9.159531593E-1
3.148017112E1,-2.284749895E-1,-1.024788380E0,1.014952421E0
3.149017312E1,-2.823718488E-1,-1.003836513E0,1.092262030E0
3.150017412E1,-3.198654354E-1,-9.816145897E-1,1.126684546E0
3.151017612E1,-3.447848856E-1,-9.924156070E-1,1.118676662E0
3.152017712E1,-3.593534529E-1,-1.059140325E0,1.097134352E0
3.153017812E1,-3.690941036E-1,-1.165839434E0,1.082930446E0
3.154018012E1,-3.706046343E-1,-1.285503507E0,1.095193028E0
3.155018112E1,-3.520380259E-1,-1.376090407E0,1.133225799E0
3.156018212E1,-3.207488060E-1,-1.436584473E0,1.194408417E0
3.157018412E1,-2.854643762E-1,-1.458305120E0,1.277734399E0
3.158018512E1,-2.618490756E-1,-1.454149246E0,1.373383641E0
3.159018712E1,-2.601871192E-1,-1.443819642E0,1.472382903E0
3.160018812E1,-2.749130726E-1,-1.435493588E0,1.569483042E0
3.161018912E1,-2.914602458E-1,-1.420212746E0,1.657196045E0
3.162019112E1,-3.004449606E-1,-1.389280915E0,1.747629523E0
3.163019212E1,-2.972094715E-1,-1.328302622E0,1.839982033E0
3.164019313E1,-2.898317277E-1,-1.249057293E0,1.950675488E0
3.165019512E1,-2.849818170E-1,-1.151625395E0,2.074074745E0
3.166019612E1,-2.886056006E-1,-1.026230216E0,2.203627348E0
3.167019812E1,-3.188575506E-1,-8.730558157E-1,2.338462353E0
3.168019912E1,-3.826514482E-1,-6.904974580E-1,2.482422590E0
3.169020012E1,-4.728517532E-1,-4.877758920E-1,2.625806570E0
3.170020212E1,-5.801236629E-1,-3.121015429E-1,2.756955624E0
3.171020312E1,-6.909263730E-1,-2.026011497E-1,2.873492002E0
3.172020412E1,-7.920609713E-1,-1.608081609E-1,2.980046988E0
3.173020612E1,-8.769658804E-1,-1.721997559E-1,3.088366747E0
3.174020712E1,-9.294277430E-1,-1.992127299E-1,3.196938276E0
3.175020812E1,-9.643568397E-1,-2.174591422E-1,3.302417278E0
3.176021012E1,-1.012185097E0,-2.219084799E-1,3.393150091E0
3.177021112E1,-1.083942175E0,-2.079792172E-1,3.482796907E0
3.178021312E1,-1.191717863E0,-2.062854469E-1,3.569540739E0
3.179021412E1,-1.320130587E0,-2.227564752E-1,3.649481297E0
3.180021512E1,-1.449684262E0,-2.742859721E-1,3.746471882E0
3.181021712E1,-1.552693725E0,-3.074765503E-1,3.845582485E0
3.182021812E1,-1.623681664E0,-2.522894442E-1,3.892259359E0
3.183021912E1,-1.730158925E0,-2.148987800E-1,3.868012667E0
3.184022112E1,-1.862769365E0,-2.563588619E-1,3.781758785E0
3.185022212E1,-2.010427475E0,-3.663626909E-1,3.673981905E0
3.186022412E1,-2.179831982E0,-4.144327641E-1,3.568865299E0
3.187022512E1,-2.374891520E0,-3.573812842E-1,3.492691994E0
3.188022612E1,-2.579548836E0,-2.047467530E-1,3.438556194E0
3.189022812E1,-2.777338505E0,8.164333552E-2,3.394714832E0
3.190022912E1,-2.958710909E0,4.271365702E-1,3.358011723E0
3.191023012E1,-3.088454485E0,7.160550356E-1,3.310949087E0
3.192023212E1,-3.180300236E0,8.259522319E-1,3.240018368E0
3.193023312E1,-3.225825548E0,7.737301588E-1,3.138932467E0
3.194023512E1,-3.208063602E0,6.184790730E-1,2.974863291E0
3.195023612E1,-3.142307520E0,4.521186948E-1,2.757108212E0
3.196023712E1,-3.025417805E0,3.665941954E-1,2.474571228E0
3.197023912E1,-2.915777922E0,2.219887972E-1,2.214287758E0
3.198024012E1,-2.832614183E0,9.198775515E-3,2.017854214E0
3.199024112E1,-2.762426853E0,-2.431521118E-1,1.882377863E0
3.200024312E1,-2.642210484E0,-4.556904733E-1,1.694413304E0
3.201024412E1,-2.511040926E0,-6.166328788E-1,1.455867767E0
3.202024612E1,-2.389607668E0,-7.328769565E-1,1.205687761E0
3.203024712E1,-2.249775887E0,-8.370189071E-1,9.665362835E-1
3.204024812E1,-2.141101360E0,-9.085309505E-1,7.674428821E-1
3.205025013E1,-2.052151680E0,-8.819008470E-1,5.984525084E-1
3.206025112E1,-1.969071031E0,-7.730031013E-1,4.269537032E-1
3.207025212E1,-1.894354582E0,-5.894611478E-1,2.495302856E-1
3.208025412E1,-1.847195029E0,-3.465313017E-1,6.801481545E-2
3.209025512E1,-1.818787456E0,-5.677558482E-2,-1.014463007E-1
3.210025712E1,-1.800149083E0,2.721383870E-1,-2.664632201E-1
3.211025813E1,-1.790911913E0,6.511174440E-1,-4.334327281E-1
3.212025942E1,-1.794624925E0,1.038295507E0,-5.957692266E-1
3.213026142E1,-1.791786194E0,1.363780022E0,-7.452537417E-1
3.214026242E1,-1.773001313E0,1.580405831E0,-8.747584820E-1
3.215026342E1,-1.722559333E0,1.696463704E0,-9.782400131E-1
3.216026542E1,-1.646613002E0,1.742394447E0,-1.065404773E0
3.217026642E1,-1.542758346E0,1.734035730E0,-1.144666314E0
3.218026842E1,-1.431782246E0,1.697452664E0,-1.213598013E0
3.219026942E1,-1.332649708E0,1.639992595E0,-1.267252326E0
3.220027042E1,-1.260785341E0,1.554389834E0,-1.284044862E0
3.221027242E1,-1.208751559E0,1.431708217E0,-1.268476367E0
3.222027342E1,-1.169558048E0,1.270182729E0,-1.238732576E0
3.223027442E1,-1.143351912E0,1.087593436E0,-1.216516972E0
3.224027642E1,-1.125072718E0,9.016867280E-1,-1.216591239E0
3.225027742E1,-1.130159974E0,7.218346000E-1,-1.211620450E0
3.226027942E1,-1.170213580E0,5.677065253E-1,-1.158450723E0
3.227028042E1,-1.223081708E0,4.649586678E-1,-1.072540998E0
3.228028142E1,-1.277426481E0,3.962190449E-1,-9.857820868E-1
3.229028342E1,-1.342375875E0,3.637493849E-1,-9.230417609E-1
3.230028442E1,-1.411958694E0,4.115424752E-1,-9.005934000E-1
3.231028542E1,-1.468201160E0,5.517886281E-1,-9.234486818E-1
3.232028742E1,-1.522436738E0,7.521294355E-1,-9.791460037E-1
3.233028842E1,-1.585422635E0,9.791147113E-1,-1.034568310E0
3.234029042E1,-1.652233124E0,1.216506958E0,-1.088047743E0
3.235029142E1,-1.736911058E0,1.431537032E0,-1.140040278E0
3.236029242E1,-1.818261027E0,1.592974901E0,-1.188749790E0
3.237029442E1,-1.886211276E0,1.669729471E0,-1.241602182E0
3.238029542E1,-1.943401575E0,1.672806263E0,-1.260164142E0
3.239029642E1,-1.965591788E0,1.544885874E0,-1.282184958E0
3.240029842E1,-1.951752901E0,1.407106996E0,-1.293232799E0
3.241029942E1,-1.951028109E0,1.030498505E0,-1.271163344E0
3.242030142E1,-1.939009070E0,7.351197004E-1,-1.255007029E0
3.243030242E1,-1.904688954E0,4.488840699E-1,-1.275584698E0
3.244030342E1,-1.849331975E0,1.387203336E-1,-1.299853206E0
3.245030542E1,-1.786061764E0,-2.010022998E-1,-1.313645244E0
3.246030642E1,-1.730342031E0,-5.102897882E-1,-1.319631219E0
3.247030742E1,-1.668931961E0,-7.655706406E-1,-1.321972251E0
3.248030942E1,-1.566542268E0,-9.653684497E-1,-1.344599009E0
3.249031042E1,-1.459684610E0,-1.162355781E0,-1.434185266E0
3.250031242E1,-1.424807310E0,-1.254162669E0,-1.487801075E0
3.251031342E1,-1.455504775E0,-1.099336505E0,-1.558742523E0
3.252031442E1,-1.570577025E0,-6.550126076E-1,-1.520882964E0
3.253031642E1,-1.601793289E0,-1.542748660E-1,-1.412176847E0
3.254031742E1,-1.581962347E0,8.549378812E-2,-1.291771293E0
3.255031942E1,-1.516799688E0,1.602793187E-1,-1.194743395E0
3.256032042E1,-1.430684209E0,2.095706910E-1,-1.152809739E0
3.257032142E1,-1.322181582E0,2.703896165E-1,-1.163659692E0
3.258032342E1,-1.192037702E0,3.082421720E-1,-1.190219641E0
3.259032442E1,-1.048059225E0,3.154076338E-1,-1.189176798E0
3.260032542E1,-8.934628963E-1,2.855703831E-1,-1.104802608E0
3.261032742E1,-7.677204609E-1,2.361037731E-1,-9.443226457E-1
3.262032842E1,-6.784358025E-1,1.431589127E-1,-7.471070290E-1
3.263033042E1,-6.275607944E-1,-4.886015318E-3,-5.668396354E-1
3.264033142E1,-6.036142111E-1,-1.894292235E-1,-4.253011942E-1
3.265033242E1,-5.808761120E-1,-3.790539801E-1,-2.896046340E-1
3.266033442E1,-5.197533369E-1,-5.110173821E-1,-1.022879854E-1
3.267033542E1,-4.234923720E-1,-4.916120172E-1,1.111955196E-1
3.268033642E1,-3.157752156E-1,-3.420893848E-1,2.976104021E-1
3.269033842E1,-2.327351868E-1,-1.795042157E-1,4.259068370E-1
3.270033942E1,-1.843631268E-1,-8.919455856E-2,5.101610422E-1
3.271034142E1,-1.548054069E-1,-6.529498100E-2,5.717160702E-1
3.272034242E1,-1.284073591E-1,-7.017628849E-2,6.234341264E-1
3.273034342E1,-8.005949855E-2,-6.505595893E-2,6.524844766E-1
3.274034542E1,5.834102631E-4,-3.069638647E-2,6.497107744E-1
3.275034642E1,9.861988574E-2,2.942998521E-2,6.130879521E-1
3.276034742E1,2.095970064E-1,6.439888477E-2,5.601043701E-1
3.277034942E1,3.470900655E-1,3.843495995E-2,5.119770169E-1
3.278035042E1,4.956401289E-1,-5.284941196E-2,4.655171037E-1
3.279035242E1,6.466026902E-1,-2.106354237E-1,4.030562937E-1
