"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.378336146E1,-7.261998596E0,-6.587650909E0,-5.522615662E0,1.125313520E1
4.379336346E1,-7.199728088E0,-6.298152924E0,-5.398074646E0,1.098371634E1
4.380336446E1,-6.903344421E0,-6.086493073E0,-5.385949860E0,1.066348995E1
4.381336546E1,-6.568939819E0,-5.938750305E0,-5.536087646E0,1.044356223E1
4.382336646E1,-6.393953705E0,-5.784421234E0,-5.585784302E0,1.027342004E1
4.383336846E1,-6.163582764E0,-5.777834930E0,-5.491929474E0,1.007642885E1
4.384336946E1,-5.809568939E0,-5.866899719E0,-5.409151611E0,9.870690185E0
4.385337046E1,-5.442382507E0,-5.854176178E0,-5.368136902E0,9.628488972E0
4.386337146E1,-5.171146545E0,-5.733676758E0,-5.480253754E0,9.468314896E0
4.387337346E1,-4.897066498E0,-5.548062744E0,-5.595065002E0,9.277230884E0
4.388337446E1,-4.733756104E0,-5.454507294E0,-5.728886719E0,9.218472742E0
4.389337546E1,-4.675527191E0,-5.423372040E0,-5.910010071E0,9.284489099E0
4.390337646E1,-4.612807617E0,-5.485343170E0,-5.974525909E0,9.330698990E0
4.391337846E1,-4.590054932E0,-5.610482941E0,-5.830076294E0,9.302468097E0
4.392337946E1,-4.637206879E0,-5.665718079E0,-5.697601776E0,9.277214829E0
4.393338046E1,-4.770579529E0,-5.589676208E0,-5.724396057E0,9.315128522E0
4.394338246E1,-4.820276184E0,-5.438640289E0,-5.825435944E0,9.313945169E0
4.395338346E1,-4.837490387E0,-5.274132385E0,-5.897136841E0,9.273295454E0
4.396338446E1,-4.928950195E0,-5.063969421E0,-5.880671082E0,9.193510140E0
4.397338546E1,-5.123395844E0,-4.875810699E0,-5.725443878E0,9.099638594E0
4.398338746E1,-5.433700562E0,-4.704267426E0,-5.665119324E0,9.151437633E0
4.399338846E1,-5.738017731E0,-4.583768005E0,-5.760920105E0,9.334022555E0
4.400338946E1,-5.955216064E0,-4.479434967E0,-5.845344543E0,9.470902218E0
4.401339046E1,-6.060147858E0,-4.410727844E0,-5.937702484E0,9.562228975E0
4.402339246E1,-6.126759338E0,-4.337679749E0,-6.014941864E0,9.619364387E0
4.403339346E1,-6.149661713E0,-4.310436401E0,-5.927373962E0,9.567233834E0
4.404339446E1,-6.165678406E0,-4.359534302E0,-5.908513184E0,9.588099789E0
4.405339546E1,-6.227050781E0,-4.378245392E0,-5.974525909E0,9.676784279E0
4.406339746E1,-6.347101135E0,-4.407883759E0,-6.040688324E0,9.808417175E0
4.407339846E1,-6.438111877E0,-4.445755005E0,-6.073769531E0,9.904781594E0
4.408339946E1,-6.431824951E0,-4.504732361E0,-6.073769531E0,9.927318982E0
4.409340146E1,-6.402785339E0,-4.633314972E0,-6.091432800E0,9.978417775E0
4.410340246E1,-6.384822693E0,-4.658312988E0,-6.301745453E0,1.010830532E1
4.411340346E1,-6.327641602E0,-4.701423340E0,-6.462062073E0,1.019316810E1
4.412340446E1,-6.248306580E0,-4.757257233E0,-6.496490479E0,1.019201747E1
4.413340646E1,-6.217171326E0,-4.802463226E0,-6.609655151E0,1.026666516E1
4.414340746E1,-6.288273468E0,-4.758604431E0,-6.699468384E0,1.034744297E1
4.415340846E1,-6.330186310E0,-4.646188202E0,-6.666836243E0,1.030072954E1
4.416340946E1,-6.307882690E0,-4.481530609E0,-6.591692505E0,1.016483697E1
4.417341146E1,-6.258186035E0,-4.338278503E0,-6.547234955E0,1.004250160E1
4.418341246E1,-6.181994476E0,-4.126169586E0,-6.529871063E0,9.893510361E0
4.419341346E1,-6.131100311E0,-3.923191681E0,-6.564898224E0,9.802025948E0
4.420341446E1,-6.071524200E0,-3.786076813E0,-6.636000366E0,9.758805491E0
4.421341646E1,-5.964945831E0,-3.764222260E0,-6.659651184E0,9.700561936E0
4.422341746E1,-5.923781433E0,-3.765120392E0,-6.663842468E0,9.678538860E0
4.423341846E1,-5.884562988E0,-3.841162262E0,-6.653064880E0,9.677080210E0
4.424342046E1,-5.842949524E0,-3.954326935E0,-6.632108459E0,9.683058570E0
4.425342146E1,-5.789360962E0,-3.968697052E0,-6.624174957E0,9.651266782E0
4.426342246E1,-5.757327576E0,-3.967499542E0,-6.762936401E0,9.727547594E0
4.427342346E1,-5.771697693E0,-4.098477173E0,-6.836283875E0,9.840974881E0
4.428342546E1,-5.765710144E0,-4.126768341E0,-6.799011383E0,9.823450829E0
4.429342646E1,-5.774841156E0,-4.145180054E0,-6.737489319E0,9.794134488E0
4.430342746E1,-5.844596100E0,-4.160597992E0,-6.734944611E0,9.840190960E0
4.431342846E1,-5.944139099E0,-4.186344452E0,-6.715335388E0,9.897171256E0
4.432343046E1,-6.049070892E0,-4.178111572E0,-6.620881805E0,9.893631833E0
4.433343146E1,-6.152954865E0,-4.082909546E0,-6.480024719E0,9.824445241E0
4.434343246E1,-6.274801483E0,-3.968697052E0,-6.407575378E0,9.807176565E0
4.435343446E1,-6.380182343E0,-3.815415802E0,-6.552174683E0,9.909344960E0
4.436343546E1,-6.487209778E0,-3.682492218E0,-6.650819550E0,9.993900156E0
4.437343646E1,-6.607858887E0,-3.753444672E0,-6.684948578E0,1.012129851E1
4.438343746E1,-6.774462433E0,-3.732488251E0,-6.408323822E0,1.004447231E1
4.439343946E1,-6.987768860E0,-3.728596344E0,-5.949527893E0,9.905969235E0
4.440344046E1,-7.127877502E0,-3.768263855E0,-5.432053986E0,9.721813651E0
4.441344146E1,-7.250023499E0,-3.687581635E0,-5.347479858E0,9.734302229E0
4.442344246E1,-7.357200623E0,-3.548969879E0,-5.505251770E0,9.850451018E0
4.443344446E1,-7.302414551E0,-3.486250305E0,-5.333409119E0,9.691462856E0
4.444344546E1,-7.052135010E0,-3.580105133E0,-5.434449005E0,9.595988586E0
4.445344646E1,-6.735094299E0,-3.873195648E0,-5.785768433E0,9.687014819E0
4.446344746E1,-6.505022736E0,-4.260590057E0,-6.360573120E0,1.004613552E1
4.447344946E1,-6.185587006E0,-4.675826569E0,-6.854396210E0,1.034927959E1
4.448345046E1,-5.748645630E0,-5.023852844E0,-6.979685669E0,1.034417885E1
4.449345146E1,-5.492228851E0,-4.914729767E0,-6.839127960E0,1.005449241E1
4.450345358E1,-5.536536713E0,-4.394112396E0,-6.899602203E0,9.877548941E0
4.451345458E1,-5.679489441E0,-3.704496460E0,-7.037764893E0,9.772923258E0
4.452345558E1,-5.788013763E0,-3.069067841E0,-7.294930115E0,9.804911326E0
4.453345658E1,-5.863157501E0,-2.621049500E0,-7.542215881E0,9.906136319E0
4.454345858E1,-5.901178436E0,-2.382745056E0,-7.746690674E0,1.002559711E1
4.455345958E1,-5.956263885E0,-2.355202332E0,-7.743846588E0,1.004943866E1
4.456346058E1,-6.129902802E0,-2.460433502E0,-7.447462921E0,9.954604228E0
4.457346158E1,-6.476132812E0,-2.577490082E0,-6.995852051E0,9.875509974E0
4.458346358E1,-6.863676910E0,-2.694846039E0,-6.630162506E0,9.916214538E0
4.459346458E1,-6.948251038E0,-2.970422974E0,-6.305188293E0,9.841595630E0
4.460346558E1,-6.830595703E0,-3.372636566E0,-6.038442993E0,9.720828609E0
4.461346658E1,-6.750212860E0,-3.777843933E0,-5.760171661E0,9.644535033E0
4.462346858E1,-6.736441498E0,-4.023782501E0,-5.616620178E0,9.649709420E0
4.463346958E1,-6.645730133E0,-4.154011688E0,-5.546266479E0,9.601177739E0
4.464347058E1,-6.401587830E0,-4.135899353E0,-5.411396942E0,9.347149676E0
4.465347258E1,-6.191275177E0,-3.943399658E0,-5.315895538E0,9.063169123E0
4.466347358E1,-6.142177277E0,-3.603606262E0,-5.400918732E0,8.937686666E0
4.467347458E1,-6.230044556E0,-3.229983215E0,-5.548511810E0,8.946073443E0
4.468347558E1,-6.290668488E0,-3.018772430E0,-5.729485474E0,9.028427371E0
4.469347758E1,-6.303841095E0,-3.034789124E0,-5.942342834E0,9.179313479E0
4.470347858E1,-6.357729034E0,-3.208727417E0,-6.093678131E0,9.372809786E0
4.471347958E1,-6.500831451E0,-3.467688904E0,-6.091732178E0,9.560066779E0
4.472348058E1,-6.679110718E0,-3.762575684E0,-5.945785675E0,9.701539210E0
4.473348258E1,-6.921007690E0,-3.913461914E0,-5.751340027E0,9.812922282E0
4.474348358E1,-7.212152252E0,-3.852837982E0,-5.667664032E0,9.948965585E0
4.475348458E1,-7.421566772E0,-3.659140778E0,-5.639672241E0,1.001373395E1
4.476348658E1,-7.458240509E0,-3.436853027E0,-5.732479248E0,1.001492030E1
4.477348758E1,-7.416327667E0,-3.273093567E0,-5.965544586E0,1.006492821E1
4.478348858E1,-7.436385956E0,-3.229683838E0,-6.178701324E0,1.019348046E1
4.479348958E1,-7.566016388E0,-3.241209869E0,-6.369554443E0,1.040775044E1
4.480349158E1,-7.733967133E0,-3.239413605E0,-6.345005493E0,1.051509119E1
4.481349258E1,-7.870632935E0,-3.151696014E0,-6.122568054E0,1.045781479E1
4.482349358E1,-8.007298737E0,-2.966980133E0,-5.951473846E0,1.040864281E1
4.483349458E1,-8.075556793E0,-2.798580322E0,-5.908962250E0,1.039050067E1
4.484349658E1,-8.047115936E0,-2.750679932E0,-5.885461121E0,1.034219356E1
4.485349758E1,-8.034392395E0,-2.783611450E0,-5.954317932E0,1.038045548E1
4.486349858E1,-7.941735077E0,-2.984044647E0,-6.054759064E0,1.042284922E1
4.487350058E1,-7.784262543E0,-3.351530457E0,-6.055357819E0,1.041608650E1
4.488350158E1,-7.707322540E0,-3.728147278E0,-5.914051666E0,1.040566720E1
4.489350258E1,-7.710615692E0,-4.001029816E0,-5.659580841E0,1.036786811E1
4.490350358E1,-7.630532227E0,-4.082610168E0,-5.509443054E0,1.025898097E1
4.491350558E1,-7.483986969E0,-4.020189972E0,-5.462440796E0,1.010001227E1
4.492350658E1,-7.328759766E0,-3.895648956E0,-5.505700836E0,9.959896696E0
4.493350758E1,-7.166646881E0,-3.736978912E0,-5.782774658E0,9.938124655E0
4.494350858E1,-7.017706604E0,-3.563040619E0,-6.163433075E0,9.996567996E0
4.495351058E1,-6.910379791E0,-3.381468201E0,-6.506519623E0,1.007583613E1
4.496351158E1,-6.882088623E0,-3.190315704E0,-6.767876129E0,1.016589423E1
4.497351258E1,-7.105124817E0,-2.976859589E0,-6.874454498E0,1.032485430E1
4.498351358E1,-7.533983002E0,-2.758014679E0,-6.774163055E0,1.050032523E1
4.499351558E1,-7.898175659E0,-2.595901794E0,-6.389463043E0,1.048547199E1
4.500351658E1,-8.034392395E0,-2.511926422E0,-6.126909027E0,1.041154406E1
4.501351758E1,-8.092321930E0,-2.454296265E0,-6.164929962E0,1.046497042E1
4.502351958E1,-8.035290527E0,-2.498454437E0,-6.300398254E0,1.051204959E1
4.503352058E1,-7.960296478E0,-2.584824829E0,-6.469995575E0,1.057868055E1
4.504352158E1,-8.024213562E0,-2.669398956E0,-6.622378693E0,1.074102386E1
4.505352258E1,-8.005502472E0,-2.762804718E0,-6.536607056E0,1.069805550E1
4.506352458E1,-7.923173676E0,-2.830164642E0,-6.233487396E0,1.047104952E1
4.507352558E1,-7.907606049E0,-2.825075226E0,-6.035149841E0,1.034090504E1
4.508352658E1,-8.003107452E0,-2.786305847E0,-6.158792725E0,1.047587500E1
4.509352758E1,-8.060887299E0,-2.842439117E0,-6.355633392E0,1.065135860E1
4.510352958E1,-8.043822784E0,-2.971620483E0,-6.444249115E0,1.072669380E1
4.511353058E1,-7.920030212E0,-3.116369476E0,-6.466103668E0,1.068873865E1
4.512353158E1,-7.683522034E0,-3.224444733E0,-6.432423706E0,1.052661529E1
4.513353258E1,-7.479945374E0,-3.194357300E0,-6.356381836E0,1.032264944E1
4.514353458E1,-7.400909729E0,-3.028502197E0,-6.476282501E0,1.029016644E1
4.515353558E1,-7.399113464E0,-2.825823669E0,-6.789431305E0,1.043209168E1
4.516353658E1,-7.370223541E0,-2.623893585E0,-7.064409485E0,1.054091523E1
4.517353858E1,-7.239994354E0,-2.516566772E0,-7.184010773E0,1.050526712E1
4.518353958E1,-7.024741974E0,-2.399360504E0,-7.104825439E0,1.027533334E1
4.519354058E1,-6.799310760E0,-2.237247620E0,-6.919361115E0,9.955574416E0
4.520354158E1,-6.729256439E0,-2.046244812E0,-6.794371033E0,9.779237587E0
4.521354358E1,-6.818919983E0,-1.819316711E0,-6.759493561E0,9.772325017E0
4.522354458E1,-6.962321777E0,-1.640887756E0,-6.869514771E0,9.917493148E0
4.523354558E1,-7.107220459E0,-1.585802307E0,-7.070097656E0,1.014956317E1
4.524354658E1,-7.195686493E0,-1.607956238E0,-7.225324860E0,1.032321397E1
4.525354858E1,-7.270530853E0,-1.635349274E0,-7.237749023E0,1.038845499E1
4.526354958E1,-7.401059418E0,-1.565744019E0,-7.165000305E0,1.041942725E1
4.527355058E1,-7.548652496E0,-1.477128296E0,-7.061415710E0,1.044163083E1
4.528355258E1,-7.558981018E0,-1.373394012E0,-7.160809021E0,1.050245643E1
4.529355358E1,-7.474556580E0,-1.247954865E0,-7.411088562E0,1.059955759E1
4.530355458E1,-7.335046692E0,-1.123713226E0,-7.601791992E0,1.062322375E1
4.531355558E1,-7.262896729E0,-9.912387085E-1,-7.684569855E0,1.062002057E1
4.532355758E1,-7.320227509E0,-8.370593262E-1,-7.797584839E0,1.072794148E1
4.533355858E1,-7.451953583E0,-6.758445740E-1,-7.821984100E0,1.082459299E1
4.534355958E1,-7.617359619E0,-5.043013000E-1,-7.722740479E0,1.085906110E1
4.535356058E1,-7.676786041E0,-3.327580261E-1,-7.591762848E0,1.080178851E1
4.536356258E1,-7.575446777E0,-2.273771667E-1,-7.395071869E0,1.058896511E1
4.537356358E1,-7.384294281E0,-1.712438965E-1,-7.242988129E0,1.034495063E1
4.538356458E1,-7.158563690E0,-1.523831177E-1,-7.102729797E0,1.008548587E1
4.539356658E1,-6.990463257E0,-1.833686829E-1,-6.986271973E0,9.884745657E0
4.540356758E1,-6.956184540E0,-2.161505127E-1,-7.003486176E0,9.873400782E0
4.541356858E1,-7.070247345E0,-2.224374390E-1,-6.991361389E0,9.945703093E0
4.542356958E1,-7.211703186E0,-1.857637024E-1,-6.879992981E0,9.968825127E0
4.543357158E1,-7.284002838E0,-1.179547119E-1,-6.740483093E0,9.924954559E0
4.544357258E1,-7.168892212E0,-6.541397095E-2,-6.587501221E0,9.736142299E0
4.545357358E1,-6.984475708E0,1.496887207E-2,-6.478677521E0,9.526614687E0
4.546357458E1,-6.848857727E0,1.670526123E-1,-6.404731293E0,9.378450921E0
4.547357658E1,-6.820716248E0,3.183879089E-1,-6.364764404E0,9.334546958E0
4.548357758E1,-6.767127686E0,4.457730103E-1,-6.376589813E0,9.308793065E0
4.549357858E1,-6.687193909E0,5.427713013E-1,-6.489754486E0,9.334349273E0
4.550358058E1,-6.559808807E0,5.957611084E-1,-6.534661102E0,9.278352149E0
4.551358142E1,-6.340365143E0,6.183641052E-1,-6.594087524E0,9.168674637E0
4.552358242E1,-6.024372253E0,6.402186584E-1,-6.728358307E0,9.053935414E0
4.553358342E1,-5.762117615E0,6.601272583E-1,-6.926396484E0,9.033976736E0
4.554358542E1,-5.635630646E0,7.515870667E-1,-7.114555206E0,9.107255991E0
4.555358642E1,-5.533093872E0,9.165440369E-1,-7.268435211E0,9.180704286E0
4.556358742E1,-5.461093597E0,1.130898285E0,-7.451953583E0,9.307743358E0
4.557358842E1,-5.397026825E0,1.416654053E0,-7.634124756E0,9.455932955E0
4.558359042E1,-5.337450714E0,1.694027252E0,-7.748786316E0,9.560428747E0
4.559359142E1,-5.312901764E0,1.953138428E0,-7.844287720E0,9.673392616E0
4.560359242E1,-5.398523712E0,2.139650574E0,-7.885302429E0,9.792862567E0
4.561359442E1,-5.608836365E0,2.211501160E0,-7.865693207E0,9.910545513E0
4.562359542E1,-5.893993378E0,2.265239410E0,-7.817643127E0,1.004917965E1
4.563359642E1,-6.198160858E0,2.312690735E0,-7.882458344E0,1.029071844E1
4.564359742E1,-6.537804565E0,2.332749023E0,-7.889643402E0,1.050861930E1
4.565359942E1,-6.774612122E0,2.341131592E0,-7.858957214E0,1.063670414E1
4.566360042E1,-6.865622864E0,2.328258362E0,-7.781268768E0,1.063511673E1
4.567360142E1,-6.849306793E0,2.293530579E0,-7.647746429E0,1.051956803E1
4.568360242E1,-6.793472900E0,2.254312134E0,-7.505991211E0,1.037174534E1
4.569360442E1,-6.737339630E0,2.229763184E0,-7.327113190E0,1.020049885E1
4.570360542E1,-6.721472626E0,2.311193848E0,-7.278314667E0,1.017318415E1
4.571360642E1,-6.785988464E0,2.468965759E0,-7.271129608E0,1.024767082E1
4.572360842E1,-6.838080139E0,2.688708801E0,-7.165599060E0,1.026325021E1
4.573360942E1,-6.849007416E0,2.863096161E0,-7.103927307E0,1.027482386E1
4.574361042E1,-6.776258698E0,3.024011536E0,-7.178172913E0,1.032417038E1
4.575361142E1,-6.736890564E0,3.184777222E0,-7.235054626E0,1.038626573E1
4.576361342E1,-6.767427063E0,3.363505554E0,-7.237299957E0,1.046373496E1
4.577361442E1,-6.864125977E0,3.568130035E0,-7.407346344E0,1.071058155E1
4.578361542E1,-6.994355164E0,3.831582184E0,-7.400460663E0,1.087974468E1
4.579361642E1,-7.191644897E0,4.081562347E0,-7.447013855E0,1.112820394E1
4.580361842E1,-7.312294006E0,4.333787842E0,-7.490273895E0,1.132941145E1
4.581361942E1,-7.370373230E0,4.559368744E0,-7.341333618E0,1.135805548E1
4.582362042E1,-7.295379181E0,4.733756104E0,-7.163802795E0,1.126725675E1
4.583362242E1,-7.079528046E0,4.910388794E0,-6.900350647E0,1.103840906E1
4.584362342E1,-6.742878113E0,5.024451599E0,-6.527925110E0,1.064543683E1
4.585362442E1,-6.433022461E0,5.025200043E0,-6.206842804E0,1.025481892E1
4.586362542E1,-6.352489929E0,4.907694397E0,-6.127807159E0,1.009899070E1
4.587362742E1,-6.321803741E0,4.683161316E0,-6.022426300E0,9.907917087E0
4.588362842E1,-6.100713501E0,4.320615234E0,-5.989644470E0,9.579262086E0
4.589362942E1,-5.609884186E0,3.819906464E0,-5.877527618E0,8.978185611E0
4.590363042E1,-4.964576111E0,3.323538666E0,-5.868845673E0,8.374740280E0
4.591363242E1,-4.385131073E0,3.016377411E0,-5.933511200E0,7.970850793E0
4.592363342E1,-3.921994171E0,2.968477020E0,-5.920787659E0,7.697377514E0
4.593363442E1,-3.700754242E0,3.202889557E0,-5.939648438E0,7.696330751E0
4.594363642E1,-3.677851868E0,3.622317352E0,-5.973777466E0,7.895175398E0
4.595363742E1,-3.724255371E0,4.180057526E0,-5.999523926E0,8.205927511E0
4.596363842E1,-3.803740082E0,4.718038788E0,-5.935307465E0,8.482700237E0
4.597363942E1,-3.846251678E0,5.182522888E0,-5.827681274E0,8.695634796E0
4.598364142E1,-3.811972961E0,5.547014923E0,-5.681734772E0,8.808099820E0
4.599364242E1,-3.788920898E0,5.829926605E0,-5.593418427E0,8.923580867E0
4.600364342E1,-3.788022766E0,6.050418091E0,-5.533842316E0,9.032169525E0
4.601364442E1,-3.898642731E0,6.210135956E0,-5.425317993E0,9.121363881E0
4.602364642E1,-4.104315033E0,6.352040863E0,-5.275030518E0,9.220616681E0
4.603364742E1,-4.436025238E0,6.440656586E0,-5.248236237E0,9.418299250E0
4.604364842E1,-4.750072174E0,6.480623474E0,-5.228177948E0,9.586214630E0
4.605365042E1,-4.996160431E0,6.499933319E0,-5.090464325E0,9.650055919E0
4.606365142E1,-5.171595612E0,6.535110168E0,-4.967120819E0,9.701822268E0
4.607365242E1,-5.318889313E0,6.505322113E0,-4.856201477E0,9.705281660E0
4.608365342E1,-5.436694336E0,6.509962463E0,-4.790787506E0,9.741093445E0
4.609365542E1,-5.553301849E0,6.532116394E0,-4.810396729E0,9.830952278E0
4.610365642E1,-5.684878235E0,6.558760986E0,-4.931644592E0,9.982800439E0
4.611365742E1,-5.945336609E0,6.620732117E0,-4.740941162E0,1.008254156E1
4.612365942E1,-5.958808594E0,6.583010559E0,-4.615651703E0,1.000738070E1
4.613366042E1,-5.614674225E0,6.757397919E0,-5.168302460E0,1.019305369E1
4.614366142E1,-5.454058228E0,7.084018707E0,-5.181624756E0,1.033340734E1
4.615366242E1,-5.542374573E0,7.351811829E0,-5.134173431E0,1.054166922E1
4.616366442E1,-5.815107422E0,7.497908020E0,-5.115462341E0,1.077970565E1
4.617366542E1,-6.033952332E0,7.574099579E0,-5.095254364E0,1.094244864E1
4.618366642E1,-6.054609375E0,7.589966583E0,-5.057532806E0,1.094735244E1
4.619366742E1,-5.848937073E0,7.537276154E0,-5.031786346E0,1.078607762E1
4.620366942E1,-5.431604919E0,7.522906036E0,-4.997657318E0,1.053911884E1
4.621367042E1,-5.074148254E0,7.598498840E0,-5.110821991E0,1.046922474E1
4.622367142E1,-4.860991516E0,7.732470245E0,-5.401218109E0,1.061100804E1
4.623367342E1,-4.685107269E0,7.787106628E0,-5.320236511E0,1.053063038E1
4.624367442E1,-4.412823486E0,7.621101837E0,-5.079237671E0,1.016626085E1
4.625367542E1,-4.097878418E0,7.276817780E0,-4.924609222E0,9.695177178E0
4.626367642E1,-3.749103699E0,6.913523254E0,-4.896168365E0,9.264180859E0
4.627367842E1,-3.391647034E0,6.629414062E0,-4.824766846E0,8.873036432E0
4.628367942E1,-3.096161499E0,6.365213470E0,-4.502786407E0,8.389114613E0
4.629368042E1,-2.893333282E0,6.205645294E0,-4.234095154E0,8.050402026E0
4.630368142E1,-2.764600983E0,6.281537476E0,-4.124822388E0,8.007177492E0
4.631368342E1,-2.633174286E0,6.590345306E0,-3.979175262E0,8.136344010E0
4.632368442E1,-2.553988953E0,6.981481934E0,-3.819906464E0,8.357968351E0
4.633368542E1,-2.447111206E0,7.407645721E0,-3.720513153E0,8.643135225E0
4.634368742E1,-2.397564240E0,7.816445618E0,-3.619922333E0,8.941419019E0
4.635368842E1,-2.278412018E0,8.178243256E0,-3.470083923E0,9.171494235E0
4.636368942E1,-2.200573883E0,8.458460541E0,-3.379522247E0,9.370659035E0
4.637369042E1,-2.157463531E0,8.791218567E0,-3.175346832E0,9.592861944E0
4.638369242E1,-2.255659332E0,8.887318726E0,-3.097359009E0,9.678123061E0
4.639369342E1,-2.387834473E0,9.005123749E0,-3.186573486E0,9.846230638E0
4.640369442E1,-2.504292297E0,9.027427368E0,-3.260220337E0,9.919423443E0
4.641369642E1,-2.573747864E0,8.881630554E0,-3.395838318E0,9.850850585E0
4.642369742E1,-2.489772491E0,8.666078796E0,-3.529061279E0,9.682673302E0
4.643369842E1,-2.275867310E0,8.434061279E0,-3.632945251E0,9.461038678E0
4.644369942E1,-1.822759552E0,8.222102051E0,-3.838018799E0,9.255042021E0
4.645370142E1,-1.052760773E0,7.979306946E0,-3.939956818E0,8.961077184E0
4.646370242E1,-1.178050232E-1,7.697293396E0,-4.095633087E0,8.719886125E0
4.647370342E1,7.860154724E-1,7.515122223E0,-4.470004578E0,8.779283756E0
4.648370442E1,1.678459625E0,7.452252960E0,-4.820126495E0,9.032547831E0
4.649370642E1,2.434537354E0,7.527845764E0,-5.175786896E0,9.454321973E0
4.650370742E1,2.988086243E0,7.840994568E0,-5.655539246E0,1.011904044E1
4.651370858E1,3.281625824E0,8.354426880E0,-6.266418915E0,1.094684989E1
4.652371058E1,3.423381042E0,8.786877594E0,-6.670877838E0,1.155116300E1
4.653371158E1,3.521277466E0,8.984317017E0,-6.861730957E0,1.184063761E1
4.654371258E1,3.642974396E0,8.928034058E0,-6.934629364E0,1.187729510E1
4.655371358E1,3.929777985E0,8.633296967E0,-6.806346130E0,1.167490125E1
4.656371558E1,4.114044800E0,8.264463959E0,-6.693181458E0,1.140286837E1
4.657371658E1,4.036655731E0,7.865094452E0,-6.522236938E0,1.098607641E1
4.658371758E1,3.678600311E0,7.450756073E0,-5.847440186E0,1.016063104E1
4.659371858E1,3.040477295E0,7.057074738E0,-4.951104126E0,9.141128929E0
4.660372058E1,2.249522095E0,6.735842743E0,-4.251459045E0,8.276885352E0
4.661372158E1,1.405427399E0,6.316564636E0,-3.567381592E0,7.389210134E0
4.662372258E1,6.342311096E-1,5.695206757E0,-2.829266510E0,6.390804181E0
4.663372458E1,-1.972897339E-1,4.973258057E0,-2.539618835E0,5.587654496E0
4.664372558E1,-1.025517426E0,4.279750214E0,-2.433040466E0,5.028681119E0
4.665372658E1,-1.683399353E0,3.612288208E0,-2.350711670E0,4.626910939E0
4.666372758E1,-2.066452789E0,2.866838379E0,-2.018702087E0,4.069907559E0
4.667372958E1,-2.182311859E0,2.081721039E0,-1.628164215E0,3.427384753E0
4.668373058E1,-2.341281281E0,1.345851288E0,-1.604962463E0,3.141467528E0
4.669373158E1,-2.791694641E0,7.792794800E-1,-1.843566284E0,3.435050527E0
4.670373358E1,-3.583547974E0,3.408412170E-1,-1.891167297E0,4.066263956E0
4.671373458E1,-4.697681122E0,8.622070312E-2,-1.910477142E0,5.072037544E0
4.672373558E1,-5.997877350E0,-2.290237427E-2,-2.007176056E0,6.324856753E0
