"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.368313287E1,5.325176239E0,4.043541412E0,4.493954773E0
4.369313387E1,5.257816315E0,4.619393921E0,4.888384552E0
4.370313587E1,5.456303558E0,5.230423279E0,5.212161255E0
4.371313687E1,6.004313965E0,5.630541229E0,5.441184998E0
4.372313787E1,6.622229004E0,5.750890961E0,5.577252045E0
4.373313987E1,7.070097656E0,5.744604034E0,5.848787384E0
4.374314087E1,7.403454437E0,5.632786560E0,6.230044556E0
4.375314287E1,7.646698608E0,5.417833557E0,6.443949738E0
4.376314387E1,7.723189545E0,5.123994598E0,6.333479462E0
4.377314587E1,7.495662689E0,4.836143188E0,5.919889526E0
4.378314687E1,7.091203766E0,4.526287537E0,5.253625031E0
4.379314787E1,6.803052979E0,4.181554413E0,4.428391113E0
4.380314987E1,6.885531464E0,3.792812805E0,3.604205017E0
4.381315087E1,7.185807037E0,3.499422913E0,3.078198853E0
4.382315287E1,7.490423584E0,3.428769836E0,2.911146240E0
4.383315387E1,7.808811493E0,3.577410736E0,3.024011536E0
4.384315587E1,8.125103760E0,3.804039459E0,3.427272949E0
4.385315687E1,8.388106842E0,4.187541962E0,3.967499542E0
4.386315887E1,8.627459106E0,4.667294312E0,4.514013062E0
4.387315987E1,8.772657166E0,5.022355957E0,5.000202026E0
4.388316087E1,8.764873352E0,5.252876587E0,5.243446198E0
4.389316287E1,8.821006622E0,5.384303284E0,5.368436279E0
4.390316387E1,9.159153442E0,5.343737640E0,5.372028809E0
4.391316587E1,9.661359100E0,5.287155304E0,5.555547180E0
4.392316687E1,1.004111938E1,5.255570984E0,5.607489166E0
4.393316887E1,9.911938019E0,5.204377441E0,5.630092163E0
4.394316987E1,9.273964691E0,5.273383942E0,5.880072327E0
4.395317087E1,8.472082214E0,5.362748108E0,5.703888702E0
4.396317287E1,7.763455811E0,5.394033051E0,5.991291046E0
4.397317387E1,7.269782410E0,5.463638306E0,5.576353912E0
4.398317587E1,6.933431854E0,5.565276947E0,5.663472748E0
4.399317687E1,6.838678894E0,5.683830414E0,5.169799347E0
4.400317887E1,6.910529480E0,5.819149017E0,4.528832245E0
4.401317987E1,6.933132477E0,5.950875092E0,4.524042206E0
4.402318087E1,6.962770844E0,5.894143066E0,4.083657990E0
4.403318287E1,6.676116943E0,5.810317383E0,3.606600037E0
4.404318387E1,6.110892334E0,5.751190338E0,4.065395966E0
4.405318587E1,5.764362946E0,5.741909637E0,3.695515137E0
4.406318687E1,5.377567291E0,5.911357269E0,3.300935669E0
4.407318887E1,5.185666351E0,6.144272919E0,4.117487640E0
4.408318987E1,5.509293365E0,6.450985107E0,4.079017639E0
4.409319187E1,5.842650146E0,6.731352081E0,3.650907898E0
4.410319287E1,6.133794708E0,6.726562042E0,3.221750336E0
4.411319387E1,6.421795807E0,6.294111328E0,2.979104919E0
4.412319587E1,6.554420013E0,5.913452911E0,2.000889130E0
4.413319775E1,6.573131104E0,5.778583374E0,1.674418030E0
4.414319975E1,6.692882080E0,5.676795044E0,1.804647217E0
4.415320075E1,6.736591187E0,5.727240143E0,1.527573395E0
4.416320275E1,6.829697571E0,5.787415009E0,1.422342224E0
4.417320375E1,7.063211975E0,5.575605469E0,8.741821289E-1
4.418320475E1,7.258855133E0,5.145998840E0,2.734812927E-1
4.419320675E1,7.666008453E0,4.710704041E0,-2.930905151E-1
4.420320775E1,8.231981506E0,4.552932129E0,-1.051862640E0
4.421320975E1,8.491691437E0,4.531526642E0,-7.869136047E-1
4.422321075E1,8.694070587E0,4.579726410E0,-1.691033478E0
4.423321275E1,8.375233612E0,4.515959015E0,-2.273621979E0
4.424321375E1,7.460934906E0,4.311484222E0,-2.006277924E0
4.425321475E1,6.737189941E0,4.251608734E0,-3.062481537E0
4.426321675E1,6.542594604E0,4.341122589E0,-3.507356415E0
4.427321775E1,6.872807922E0,4.351002045E0,-3.108286285E0
4.428321975E1,7.469467163E0,4.347858582E0,-4.068988495E0
4.429322075E1,7.939789124E0,4.192481689E0,-3.492836609E0
4.430322275E1,7.803422699E0,4.277355194E0,-3.979175262E0
4.431322375E1,7.527995453E0,4.191134491E0,-3.575614471E0
4.432322475E1,7.161108398E0,4.316423950E0,-3.638783112E0
4.433322675E1,7.003785553E0,4.379592590E0,-3.508404236E0
4.434322775E1,7.454797668E0,4.030219116E0,-3.626358948E0
4.435322975E1,7.514224091E0,3.975433044E0,-3.939657440E0
4.436323075E1,7.773185577E0,3.735631714E0,-3.573967896E0
4.437323275E1,7.962092743E0,3.828887787E0,-4.051025848E0
4.438323375E1,8.106242981E0,3.882925415E0,-4.174069977E0
4.439323575E1,8.191415863E0,3.809577942E0,-4.242926788E0
4.440323675E1,7.969427490E0,3.922892303E0,-4.440515900E0
4.441323775E1,8.449179840E0,4.065845032E0,-4.128564606E0
4.442323975E1,8.921447754E0,4.246369629E0,-3.558849335E0
4.443324075E1,9.156309357E0,4.332889709E0,-3.248394928E0
4.444324275E1,9.409133606E0,4.212839355E0,-2.830913086E0
4.445324375E1,9.422904968E0,4.182602234E0,-2.842139740E0
4.446324575E1,9.502239990E0,4.160298615E0,-2.664010162E0
4.447324675E1,9.394763489E0,4.248465271E0,-2.848426666E0
4.448324775E1,9.518855438E0,3.923191681E0,-2.728675690E0
4.449324975E1,9.374106445E0,3.496878204E0,-2.772235107E0
4.450325075E1,9.043593750E0,3.363056488E0,-2.863844604E0
4.451325275E1,8.875643005E0,3.227588196E0,-2.957998810E0
4.452325375E1,8.657696228E0,3.415447540E0,-3.016976166E0
4.453325575E1,8.492140503E0,3.645818481E0,-3.042572937E0
4.454325675E1,8.328530731E0,3.613036652E0,-2.984044647E0
4.455325775E1,8.271948395E0,3.391946411E0,-3.027604065E0
4.456325975E1,8.453820190E0,3.295546875E0,-2.806813202E0
4.457326075E1,8.354277191E0,3.150199127E0,-2.680625610E0
4.458326275E1,8.403075714E0,3.104693756E0,-2.625240784E0
4.459326375E1,8.595425720E0,3.130440216E0,-2.653531952E0
4.460326575E1,8.621321869E0,3.027604065E0,-2.675985260E0
4.461326675E1,8.478967896E0,2.718945923E0,-2.778671722E0
4.462326875E1,8.549770660E0,2.417023773E0,-2.886896667E0
4.463326975E1,8.671766968E0,2.364183655E0,-2.808160400E0
4.464327075E1,8.752299500E0,2.529739380E0,-2.702779541E0
4.465327275E1,8.824299774E0,2.579136658E0,-2.662662964E0
4.466327375E1,8.937015381E0,2.358944550E0,-2.892584839E0
4.467327575E1,9.092541962E0,2.256707153E0,-2.264940033E0
4.468327675E1,9.459578705E0,1.818119202E0,-2.845732269E0
4.469327875E1,9.714049530E0,1.463955688E0,-2.869233398E0
4.470327975E1,9.755213928E0,1.496737518E0,-3.142565002E0
4.471328075E1,9.548942871E0,1.674867096E0,-3.274291077E0
4.472328275E1,9.350904694E0,1.680255890E0,-3.305576019E0
4.473328375E1,9.152716827E0,1.406175842E0,-3.343297577E0
4.474328575E1,9.137747955E0,1.050964508E0,-3.500021667E0
4.475328675E1,9.209149475E0,8.646020508E-1,-3.628604279E0
4.476328875E1,9.228459320E0,8.150550842E-1,-3.693718872E0
4.477328975E1,9.243428192E0,6.486012268E-1,-3.782184906E0
4.478329075E1,9.303004303E0,5.019062805E-1,-3.892954559E0
4.479329275E1,9.225166168E0,5.538482666E-1,-4.036955109E0
4.480329375E1,9.047036591E0,5.665718079E-1,-4.085753632E0
4.481329575E1,8.982520752E0,2.999761963E-1,-4.145928497E0
4.482329675E1,9.048533478E0,-1.607656860E-1,-4.245321808E0
4.483329875E1,9.142837372E0,-5.481600952E-1,-4.327351227E0
4.484329975E1,9.260193329E0,-6.429130554E-1,-4.421355743E0
4.485330175E1,9.240584106E0,-4.246669006E-1,-4.496948547E0
4.486330275E1,9.146579590E0,-1.149609375E-1,-4.489464111E0
4.487330375E1,8.978030090E0,1.414558411E-1,-4.383634186E0
4.488330575E1,8.907676392E0,2.808160400E-1,-4.267475739E0
4.489330675E1,9.037905579E0,1.490899658E-1,-4.197870483E0
4.490330875E1,9.312734070E0,-2.495310974E-1,-4.127367096E0
4.491330975E1,9.569899292E0,-5.677693176E-1,-3.965254211E0
4.492331175E1,9.803114319E0,-5.719606018E-1,-3.793710938E0
4.493331275E1,9.857151947E0,-3.242257690E-1,-3.634741516E0
4.494331375E1,9.814191284E0,-1.559756470E-1,-3.479364624E0
4.495331575E1,9.792187042E0,-2.977308655E-1,-3.335364075E0
4.496331675E1,9.808503113E0,-6.334826660E-1,-3.274440765E0
4.497331875E1,9.810898132E0,-9.035211182E-1,-3.243155823E0
4.498331975E1,9.847422180E0,-1.072220306E0,-3.250640259E0
4.499332175E1,9.885293427E0,-1.152303772E0,-3.097957764E0
4.500332275E1,9.825268250E0,-1.226998444E0,-3.139421539E0
4.501332475E1,9.653874664E0,-1.396595764E0,-3.352278900E0
4.502332575E1,9.473050690E0,-1.703457642E0,-3.674708405E0
4.503332675E1,9.397757263E0,-1.932331696E0,-4.164040833E0
4.504332875E1,9.519903259E0,-2.174677734E0,-4.597239990E0
4.505332975E1,9.642198944E0,-2.403551788E0,-4.692891083E0
4.506333175E1,9.464069366E0,-2.424358521E0,-4.652026062E0
4.507333275E1,9.188193054E0,-2.278561707E0,-4.830305328E0
4.508333475E1,8.983269196E0,-2.055974579E0,-4.840184784E0
4.509333575E1,9.018446045E0,-1.862427063E0,-5.116510162E0
4.510333675E1,9.228758698E0,-1.780247955E0,-5.522915039E0
4.511333875E1,9.406439209E0,-1.760039978E0,-5.210664368E0
4.512333975E1,9.719588013E0,-1.688039703E0,-4.968617706E0
4.513334150E1,1.023436752E1,-1.545985107E0,-5.188510437E0
4.514334250E1,1.068867279E1,-1.379381561E0,-4.952900391E0
4.515334450E1,1.100286942E1,-1.102008362E0,-4.724176025E0
4.516334550E1,1.131122818E1,-9.569599915E-1,-4.558769989E0
4.517334650E1,1.143382324E1,-6.512956238E-1,-4.113146667E0
4.518334850E1,1.114627121E1,-1.933978271E-1,-3.365451508E0
4.519334950E1,1.068478088E1,2.454895020E-1,-3.441194000E0
4.520335150E1,1.030711624E1,5.063969421E-1,-3.247347107E0
4.521335250E1,1.004336472E1,5.730084229E-1,-2.821632385E0
4.522335450E1,9.685159607E0,6.216572571E-1,-2.453547821E0
4.523335550E1,9.261091461E0,5.451663208E-1,-2.235451355E0
4.524335750E1,8.913364563E0,4.117936707E-1,-1.694626007E0
4.525335850E1,8.834328918E0,1.112187195E-1,-1.114881592E0
4.526335950E1,8.960217133E0,5.837860107E-2,-9.818083191E-1
4.527336150E1,9.281299438E0,4.956193542E-1,-1.501228180E0
4.528336250E1,9.433832245E0,1.114282837E0,-1.937121735E0
4.529336450E1,9.413624268E0,1.866019592E0,-2.684816895E0
4.530336550E1,9.171577606E0,2.375260620E0,-2.826871490E0
4.531336750E1,8.897647247E0,2.496059418E0,-2.863694916E0
4.532336850E1,9.061107330E0,2.100282440E0,-2.164199524E0
4.533337050E1,9.784552917E0,1.602268066E0,-1.031055908E0
4.534337150E1,1.050814819E1,1.373693390E0,6.586303711E-2
4.535337250E1,1.111423782E1,1.445693665E0,7.283853149E-1
4.536337450E1,1.176927567E1,1.630858612E0,1.251846771E0
4.537337550E1,1.221489899E1,1.951641541E0,2.165097656E0
4.538337750E1,1.242625946E1,2.245031433E0,2.686313782E0
4.539337850E1,1.264510437E1,2.254761200E0,2.640958099E0
4.540338050E1,1.268312531E1,1.992057495E0,3.348536682E0
4.541338150E1,1.269989044E1,1.703457642E0,3.424279175E0
4.542338250E1,1.257564880E1,1.524729309E0,3.194956055E0
4.543338450E1,1.237386841E1,1.584305420E0,2.976260834E0
4.544338550E1,1.218316498E1,1.849553833E0,2.624043274E0
4.545338750E1,1.178574142E1,2.191293182E0,2.490221558E0
4.546338850E1,1.114567245E1,2.651585999E0,2.087109833E0
4.547339050E1,1.051832703E1,3.253783722E0,1.953138428E0
4.548339150E1,1.011506561E1,3.812422028E0,1.430425415E0
4.549339350E1,9.857451324E0,4.127516785E0,1.809437256E0
4.550339450E1,9.845027161E0,4.243824921E0,1.360071716E0
4.551339550E1,9.949360199E0,4.291126556E0,1.587448883E0
4.552339750E1,1.000025436E1,4.449497223E0,1.742227020E0
4.553339850E1,1.007524841E1,4.571942596E0,1.878294067E0
4.554340050E1,1.034798126E1,4.582869873E0,2.065404968E0
4.555340150E1,1.070768326E1,4.709356842E0,2.307152252E0
4.556340350E1,1.119312378E1,4.850513306E0,2.207459564E0
4.557340450E1,1.158665543E1,5.011728058E0,2.973566437E0
4.558340650E1,1.149055527E1,5.361101532E0,3.361260223E0
4.559340750E1,1.098909805E1,5.602848816E0,3.353775787E0
4.560340850E1,1.049512527E1,5.706882477E0,3.121458893E0
4.561341050E1,1.006027954E1,5.687422943E0,2.818189545E0
4.562341150E1,9.626481628E0,5.576204224E0,2.282752991E0
4.563341350E1,9.035061493E0,5.635331268E0,2.142794037E0
4.564341450E1,8.395740967E0,5.562432861E0,1.317111053E0
4.565341650E1,7.888445892E0,5.329966278E0,9.409432983E-1
4.566341750E1,7.085365906E0,5.108127594E0,2.125130768E0
4.567341850E1,5.872438202E0,4.999004517E0,2.816842346E0
4.568342050E1,4.863087158E0,4.583917694E0,2.384092255E0
4.569342150E1,4.166136475E0,3.889811096E0,1.348096619E0
4.570342350E1,3.789369965E0,3.213068390E0,3.149450684E-1
4.571342450E1,3.478017426E0,2.853665771E0,-4.978646851E-1
4.572342650E1,2.977907410E0,2.985840912E0,-1.208137665E0
4.573342750E1,2.403851166E0,3.673061829E0,-1.036295013E0
4.574342950E1,1.853296051E0,4.797074432E0,-9.361532593E-1
4.575343050E1,1.905537415E0,5.974376221E0,-8.674461365E-1
4.576343150E1,2.541265411E0,7.203320618E0,-1.363664246E-1
4.577343350E1,3.391647034E0,8.317453766E0,3.110531616E-1
4.578343450E1,4.235442352E0,9.210197296E0,1.019380188E-1
4.579343650E1,4.738396454E0,9.414223022E0,-1.667532349E-1
4.580343750E1,4.706213379E0,9.111552429E0,-7.229965210E-1
4.581343950E1,4.431983643E0,8.722361755E0,-6.662644958E-1
4.582344050E1,4.045786743E0,8.501570892E0,-2.025288391E-1
4.583344250E1,3.491339722E0,8.332272949E0,-4.031117249E-1
4.584344350E1,3.284619598E0,7.794740753E0,-1.128802643E0
4.585344450E1,3.366199951E0,7.142996063E0,-1.534758453E0
4.586344650E1,3.104244690E0,6.867568817E0,-2.772534485E0
4.587344750E1,2.634521484E0,6.939419403E0,-3.367996216E0
4.588344950E1,2.140099640E0,7.418423309E0,-3.472478943E0
4.589345050E1,1.869163055E0,7.893834686E0,-3.407364349E0
4.590345250E1,1.960922241E0,8.063282318E0,-2.815794525E0
4.591345350E1,2.301763458E0,7.845036163E0,-2.327060852E0
4.592345550E1,2.592458954E0,7.644453278E0,-1.337768097E0
4.593345650E1,2.722089386E0,7.891888733E0,-7.328759766E-1
4.594345750E1,2.846480713E0,8.463999023E0,-2.390528870E-1
4.595345950E1,2.952011261E0,9.127419434E0,-2.303709412E-1
4.596346050E1,2.739004211E0,9.570498047E0,-1.115031281E0
4.597346250E1,2.047592010E0,9.342671814E0,-2.451601868E0
4.598346350E1,8.647517395E-1,8.435707855E0,-3.107238464E0
4.599346550E1,-3.493734741E-1,7.547754364E0,-2.975662079E0
4.600346650E1,-1.136137390E0,7.736362152E0,-2.555485840E0
4.601346850E1,-9.987231445E-1,8.955876160E0,-2.520308990E0
4.602346950E1,1.933978271E-1,9.703421631E0,-2.967728577E0
4.603347050E1,1.607058105E0,9.596693573E0,-2.790347443E0
4.604347250E1,2.486928406E0,9.059011688E0,-2.056723022E0
4.605347350E1,2.872825928E0,8.382119293E0,-1.751358032E0
4.606347550E1,2.771486664E0,7.840545502E0,-2.015858002E0
4.607347650E1,2.167043610E0,7.631280670E0,-2.553539886E0
4.608347850E1,1.564546509E0,7.698191528E0,-3.006198578E0
4.609347950E1,1.479822693E0,7.981103210E0,-1.805695038E0
4.610348150E1,1.886826324E0,8.498427429E0,-1.075214081E0
4.611348250E1,2.439477081E0,8.757538605E0,-6.310876465E-1
4.612348350E1,3.087778931E0,8.521629181E0,-7.194039917E-1
4.613348554E1,3.425476685E0,8.092321930E0,-1.388662262E0
4.614348654E1,2.962339783E0,7.714357910E0,-2.121837616E0
4.615348854E1,2.142494659E0,7.368127899E0,-2.727029114E0
4.616348954E1,1.671274567E0,7.230563965E0,-2.624642029E0
4.617349154E1,1.611399078E0,7.423812103E0,-2.705174561E0
4.618349254E1,2.030228119E0,7.646997986E0,-2.317780151E0
4.619349454E1,2.763104095E0,7.804470520E0,-2.122586060E0
4.620349554E1,3.387006683E0,7.828720093E0,-2.338437195E0
4.621349654E1,3.876339111E0,7.641010437E0,-2.928210754E0
4.622349854E1,4.655169525E0,7.236401825E0,-3.099903717E0
4.623349954E1,5.618865509E0,7.087760925E0,-1.922601929E0
4.624350154E1,6.144123230E0,7.427105255E0,-1.042731628E0
4.625350254E1,6.467450867E0,7.841144257E0,-4.017645264E-1
4.626350454E1,6.657854919E0,8.027357025E0,-1.860630798E-1
4.627350554E1,6.390810242E0,7.984546051E0,-2.894979858E-1
4.628350754E1,5.674549713E0,7.748636627E0,-6.336323547E-1
4.629350854E1,4.828209686E0,7.353757782E0,-9.252259827E-1
4.630350954E1,4.359683990E0,6.901997223E0,-8.475375366E-1
4.631351154E1,4.350403290E0,6.712940369E0,-4.013154602E-1
4.632351254E1,4.596641235E0,6.844965820E0,-4.391867065E-1
4.633351454E1,5.043312378E0,7.135960693E0,-5.652246094E-1
4.634351554E1,5.332960052E0,7.519463196E0,-4.324507141E-1
4.635351754E1,5.305567017E0,7.850125580E0,-2.149530029E-1
4.636351854E1,5.312452698E0,7.931855621E0,1.833686829E-1
4.637352054E1,5.623805237E0,7.687563629E0,7.583230591E-1
4.638352154E1,6.390660553E0,7.170389099E0,1.159937897E0
4.639352254E1,7.282655640E0,6.682403870E0,1.797611847E0
4.640352454E1,7.969876556E0,6.878795471E0,2.392774200E0
4.641352554E1,8.487200775E0,7.413782959E0,2.231409760E0
4.642352754E1,8.857680359E0,7.953560486E0,1.665586395E0
4.643352854E1,8.930279388E0,8.428223419E0,7.345225525E-1
4.644353054E1,8.940158844E0,8.547225952E0,7.634124756E-3
4.645353154E1,9.135203247E0,8.423283691E0,-7.843688965E-2
4.646353354E1,9.384285278E0,8.373736725E0,2.445913696E-1
4.647353454E1,9.485923920E0,8.444988556E0,5.864804077E-1
4.648353554E1,9.480984192E0,8.503367157E0,9.318122864E-1
4.649353754E1,9.500593414E0,8.278534698E0,1.075962524E0
4.650353854E1,9.210945740E0,7.725734253E0,1.274300079E0
4.651354054E1,8.701555023E0,6.949747925E0,1.544338531E0
4.652354154E1,8.297395477E0,6.092779999E0,1.610650635E0
4.653354354E1,8.081095276E0,5.137616272E0,1.401535492E0
4.654354454E1,8.004454651E0,4.316873016E0,1.212628326E0
4.655354654E1,7.647746429E0,4.098926239E0,2.076781311E0
4.656354754E1,6.977739716E0,4.604574738E0,2.818189545E0
4.657354854E1,6.148763580E0,5.353467407E0,4.030219116E0
4.658355054E1,5.799689484E0,5.880072327E0,5.105732574E0
4.659355154E1,6.145320740E0,5.976022797E0,5.756429443E0
4.660355354E1,6.790329437E0,5.864504700E0,6.368656311E0
4.661355454E1,7.110663300E0,6.034551086E0,6.909781036E0
4.662355654E1,6.745123444E0,6.449937286E0,6.871161346E0
4.663355754E1,6.057154083E0,6.790179749E0,6.588998108E0
4.664355954E1,5.320835266E0,7.055278473E0,6.463708649E0
4.665356054E1,4.498894501E0,7.082821198E0,5.579048309E0
4.666356154E1,3.630101166E0,7.059769135E0,5.228477325E0
4.667356354E1,2.958747253E0,6.960226135E0,5.170398102E0
4.668356454E1,2.590363312E0,6.694378967E0,5.390590210E0
4.669356654E1,2.570005646E0,6.205046539E0,5.170847168E0
4.670356754E1,3.059038696E0,5.647905121E0,5.369633789E0
4.671356954E1,3.648363190E0,5.517226868E0,5.578748932E0
4.672357054E1,4.111949158E0,5.755231934E0,5.807772675E0
4.673357254E1,4.412973175E0,5.985153809E0,6.298152924E0
4.674357354E1,4.672533417E0,6.060447235E0,6.740483093E0
4.675357554E1,5.061724091E0,6.047274628E0,7.005881195E0
4.676357654E1,5.399870911E0,6.222859497E0,7.691904602E0
4.677357754E1,5.852679291E0,6.429130554E0,7.249574432E0
4.678357954E1,6.104306030E0,6.775809631E0,7.595654755E0
4.679358054E1,6.320606232E0,6.700516205E0,7.210206299E0
4.680358254E1,6.183042297E0,6.434818726E0,7.180118866E0
4.681358354E1,5.642815704E0,6.047723694E0,7.511829071E0
4.682358554E1,4.851860504E0,5.571414185E0,7.116052094E0
4.683358654E1,3.795806580E0,5.434299316E0,7.124734039E0
4.684358854E1,2.849025421E0,5.399421844E0,6.476132812E0
4.685358954E1,1.984423370E0,5.410349121E0,5.737119598E0
4.686359054E1,1.897005157E0,5.272635498E0,5.198389893E0
4.687359254E1,2.736609192E0,5.088967438E0,6.056854706E0
4.688359354E1,4.122876434E0,4.987179108E0,6.349496155E0
4.689359554E1,5.305417328E0,4.942122803E0,7.197632446E0
4.690359654E1,5.733976135E0,4.739743652E0,7.443421326E0
4.691359854E1,5.026846619E0,5.134173431E0,6.972350922E0
4.692359954E1,3.949087830E0,6.083648987E0,6.266269226E0
4.693360154E1,4.024980011E0,6.154900818E0,6.040089569E0
4.694360254E1,4.650828552E0,5.259462891E0,6.432423706E0
4.695360354E1,4.712649994E0,4.391118622E0,6.641089783E0
4.696360554E1,4.489913177E0,3.995341644E0,7.335046692E0
4.697360654E1,4.205654297E0,4.141138458E0,7.403454437E0
4.698360854E1,3.677552490E0,4.727469177E0,7.101532288E0
4.699360954E1,3.455863495E0,5.456752625E0,6.191275177E0
4.700361154E1,3.814966736E0,5.679489441E0,5.976172485E0
4.701361254E1,4.343966675E0,5.317691803E0,6.666237488E0
4.702361454E1,4.558171234E0,4.893623657E0,6.929839325E0
4.703361554E1,4.428540802E0,4.651876373E0,7.029232635E0
4.704361654E1,4.281845856E0,4.476590881E0,7.056925049E0
4.705361854E1,4.187841339E0,4.519701233E0,6.774312744E0
4.706361954E1,4.105362854E0,4.608915710E0,6.628815308E0
4.707362154E1,4.050726471E0,4.628075867E0,6.772067413E0
4.708362254E1,3.997437286E0,4.639901276E0,7.229516144E0
4.709362454E1,4.106859741E0,4.606820068E0,7.547454987E0
4.710362554E1,4.648134155E0,4.442461853E0,8.033943329E0
4.711362754E1,5.296136627E0,4.349654846E0,8.421038361E0
4.712362854E1,5.791606293E0,4.383933563E0,8.196205902E0
4.713362912E1,6.050717468E0,4.394411774E0,7.934849396E0
4.714363112E1,5.992039490E0,4.346212006E0,7.815098419E0
4.715363213E1,5.585634613E0,4.340074768E0,7.594157867E0
4.716363412E1,5.247188416E0,4.310137024E0,7.805069275E0
4.717363512E1,5.277126160E0,4.168082428E0,7.815098419E0
4.718363712E1,5.744154968E0,3.868405609E0,8.183482361E0
4.719363812E1,6.437662811E0,3.687282257E0,8.317304077E0
4.720364012E1,6.899153137E0,3.888314209E0,7.907755737E0
4.721364112E1,7.178023224E0,4.283941498E0,7.636968842E0
4.722364312E1,7.386539612E0,4.585264893E0,7.391030273E0
4.723364412E1,7.526049500E0,4.698878632E0,6.885082397E0
4.724364512E1,7.628137207E0,4.556674347E0,6.483766937E0
4.725364712E1,7.821984100E0,4.134552155E0,6.427334290E0
4.726364812E1,8.397986298E0,3.613336029E0,6.512207794E0
4.727365012E1,9.162596283E0,3.095862122E0,6.524182892E0
4.728365112E1,9.759854279E0,2.609224091E0,7.406747589E0
4.729365312E1,1.005444168E1,2.255060577E0,8.588540039E0
4.730365412E1,9.933942261E0,2.082170105E0,9.055568848E0
4.731365612E1,9.386530609E0,2.215393066E0,8.822653198E0
4.732365713E1,8.642278290E0,2.344724121E0,7.620353394E0
4.733365812E1,7.702083435E0,2.249971161E0,6.125711517E0
4.734366012E1,6.509363708E0,2.077829132E0,5.281467133E0
